activo;fecha;lugar;cantidad;precio al momento de adquisicion;valor;protocolo;identificador
BAL;2024-10-14T16:29:56+00:00;arbitrum one;0.08627051789310446;1.87030668;0.1613523259025328;aura-finance;421610x46d0e4a0ef571ed1a3c2422a9cccacfeb1dfe80481020d6df6e4a4af90df2f2b
AURA;2024-10-14T16:29:56+00:00;arbitrum one;0.08502718010030065;0.3242;0.027565811788517473;aura-finance;421610x46d0e4a0ef571ed1a3c2422a9cccacfeb1dfe80481020d6df6e4a4af90df2f2b
AURA;2024-10-14T16:29:56+00:00;arbitrum one;0.08909847547666108;0.3242;0.028885725749533523;aura-finance;421610x46d0e4a0ef571ed1a3c2422a9cccacfeb1dfe80481020d6df6e4a4af90df2f2b
wstETH;2024-10-16T08:19:15+00:00;gnosis;0.001997322400107861;2834.1300322312;5.66067139819379;curve;1000x3ae9715b786836a27fdda6fb9f00b42bc2506b43518397eb2cb450a10063221a
wstETH;2024-10-19T16:40:05+00:00;gnosis;0.00171934321421495;2870.258085148735;4.934958761746073;curve;1000xac50643ccb9672daaeac42de1de20164d37295e64bc1878fb09d8e52066cfc69
wstETH;2024-10-21T16:53:15+00:00;gnosis;0.001184141805534108;2921.468459333955;3.459432936246658;curve;1000x52331c33dda0ccba141d8b90c709309b189b072527905debce5d6c3a9fa13f30
wstETH;2024-10-21T18:32:45+00:00;gnosis;0.000886492837296896;2918.94114832963;2.5876204204853934;curve;1000x7bd25edaf577bb3e2ebdd836fc9d53293bf8eb42e2a04c4a96e809404a0b30df
BAL;2024-10-24T14:50:55+00:00;gnosis;0.45950906121586693;1.81;0.8317114008007191;aura-finance;1000xa80a2e0587daf0302c31b4f977225ec2c3adeffb914fdf94034fd953387ce447
AURA;2024-10-24T14:50:55+00:00;gnosis;0.49773516797572376;0.3021;0.15036579424546614;aura-finance;1000xa80a2e0587daf0302c31b4f977225ec2c3adeffb914fdf94034fd953387ce447
AURA;2024-10-24T14:50:55+00:00;gnosis;0.6619059578732162;0.3021;0.19996178987349858;aura-finance;1000xa80a2e0587daf0302c31b4f977225ec2c3adeffb914fdf94034fd953387ce447
wstETH;2024-10-24T16:43:15+00:00;gnosis;0.001082027395327834;2753.58108942463;2.979450174014112;curve;1000x119e48f2c9821b57f168a02aede0deddea7212f45b163ef759ad6bc3723f8b85
BAL;2024-10-26T14:05:33+00:00;arbitrum one;1.028902105839994;1.72251066;1.772294845405838;aura-finance;421610x5d496b940dc1ba4a3be76e9650d86a81f512099bc6811f36fde12faa79f6e716
AURA;2024-10-26T14:05:33+00:00;arbitrum one;1.1453747556151923;0.2764;0.31658158245203916;aura-finance;421610x5d496b940dc1ba4a3be76e9650d86a81f512099bc6811f36fde12faa79f6e716
AURA;2024-10-26T14:05:33+00:00;arbitrum one;1.0260368069757717;0.2764;0.28359657344810335;aura-finance;421610x5d496b940dc1ba4a3be76e9650d86a81f512099bc6811f36fde12faa79f6e716
BAL;2024-10-26T14:20:18+00:00;arbitrum one;0.0201196591714666;1.72251066;0.03465632739841799;aura-finance;421610x7b65a0f1867ac8381ab3388edacd47ca0b0fc7a55be81753d12cdabc648d0c4b
AURA;2024-10-26T14:20:18+00:00;arbitrum one;0.02239722280261637;0.2764;0.0061905923826431645;aura-finance;421610x7b65a0f1867ac8381ab3388edacd47ca0b0fc7a55be81753d12cdabc648d0c4b
BAL;2024-10-26T14:20:18+00:00;arbitrum one;0.16472238675738038;1.72251066;0.28373606713023053;aura-finance;421610x7b65a0f1867ac8381ab3388edacd47ca0b0fc7a55be81753d12cdabc648d0c4b
AURA;2024-10-26T14:20:18+00:00;arbitrum one;0.1833691100501313;0.2764;0.05068322201785629;aura-finance;421610x7b65a0f1867ac8381ab3388edacd47ca0b0fc7a55be81753d12cdabc648d0c4b
AURA;2024-10-26T14:20:18+00:00;arbitrum one;0.1766611266104393;0.2764;0.04882913539512543;aura-finance;421610x7b65a0f1867ac8381ab3388edacd47ca0b0fc7a55be81753d12cdabc648d0c4b
wstETH;2024-10-28T07:21:10+00:00;gnosis;0.00109630831105344;2741.38635733505;3.005404647354931;curve;1000x14a616ac848c07b031b8d5710a716280418bb8de68ab64dcc09656d96e728097
BAL;2024-10-28T07:24:54+00:00;arbitrum one;0.03674232801403791;1.72252926;0.06328973508469798;aura-finance;421610x8e339c577b27e1d5b129706fc264aa68568b5efd554831bda61034bae68c6cb0
AURA;2024-10-28T07:24:54+00:00;arbitrum one;0.038869385772684145;0.29025;0.011281839220521573;aura-finance;421610x8e339c577b27e1d5b129706fc264aa68568b5efd554831bda61034bae68c6cb0
AURA;2024-10-28T07:24:54+00:00;arbitrum one;0.37790350631702296;0.29025;0.10968649270851591;aura-finance;421610x8e339c577b27e1d5b129706fc264aa68568b5efd554831bda61034bae68c6cb0
BAL;2024-10-28T07:24:54+00:00;arbitrum one;0.13340129400420614;1.72252926;0.22978763224410767;aura-finance;421610x8e339c577b27e1d5b129706fc264aa68568b5efd554831bda61034bae68c6cb0
AURA;2024-10-28T07:24:54+00:00;arbitrum one;0.14112405608168482;0.29025;0.040961257277709016;aura-finance;421610x8e339c577b27e1d5b129706fc264aa68568b5efd554831bda61034bae68c6cb0
AURA;2024-10-28T07:24:54+00:00;arbitrum one;0.15977094236142483;0.29025;0.04637351602040356;aura-finance;421610x8e339c577b27e1d5b129706fc264aa68568b5efd554831bda61034bae68c6cb0
BAL;2024-10-28T07:26:25+00:00;gnosis;0.15531152859701877;1.73542924403348;0.2695321686628085;aura-finance;1000x7f9a1f4f47b6ce42181bdf315b655df21c095230b6b7e7889e98d4e70b306efc
AURA;2024-10-28T07:26:25+00:00;gnosis;0.15922746512444125;0.284339195482714;0.045274609332235524;aura-finance;1000x7f9a1f4f47b6ce42181bdf315b655df21c095230b6b7e7889e98d4e70b306efc
AURA;2024-10-28T07:26:25+00:00;gnosis;0.23471083321540925;0.284339195482714;0.06673748948754693;aura-finance;1000x7f9a1f4f47b6ce42181bdf315b655df21c095230b6b7e7889e98d4e70b306efc
wstETH;2024-10-28T09:43:45+00:00;gnosis;0.000059118508288642;2770.0809010257;0.16376305070749675;curve;1000x67907b38de6c694b16bf972c8e49cdc89c78537398d2421265914a673d0f5370
BAL;2024-10-29T20:05:37+00:00;arbitrum one;0.0329117563260946;1.84095;0.06058889780852386;aura-finance;421610x6b239e2397554ebf51061c3272eb3f8153df1a20c4ad1a152b87a264f3fa1394
AURA;2024-10-29T20:05:37+00:00;arbitrum one;0.034762667131697705;0.28015;0.009738761196945112;aura-finance;421610x6b239e2397554ebf51061c3272eb3f8153df1a20c4ad1a152b87a264f3fa1394
AURA;2024-10-29T20:05:37+00:00;arbitrum one;0.3385051733774384;0.28015;0.09483222432168936;aura-finance;421610x6b239e2397554ebf51061c3272eb3f8153df1a20c4ad1a152b87a264f3fa1394
BAL;2024-10-29T20:05:37+00:00;arbitrum one;0.11911320749246626;1.84095;0.21928145933325577;aura-finance;421610x6b239e2397554ebf51061c3272eb3f8153df1a20c4ad1a152b87a264f3fa1394
AURA;2024-10-29T20:05:37+00:00;arbitrum one;0.12581196646033843;0.28015;0.03524622240386381;aura-finance;421610x6b239e2397554ebf51061c3272eb3f8153df1a20c4ad1a152b87a264f3fa1394
AURA;2024-10-29T20:05:37+00:00;arbitrum one;0.1426585068070121;0.28015;0.039965780681984434;aura-finance;421610x6b239e2397554ebf51061c3272eb3f8153df1a20c4ad1a152b87a264f3fa1394
wstETH;2024-10-30T14:18:40+00:00;gnosis;0.000691194224732324;2953.34953955551;2.0413381453566366;curve;1000xaad04265d0b97f70d88adcc1b8a45d5b8142ee67f5e324b1904f1bf5bb82630f
wstETH;2024-11-01T08:42:25+00:00;gnosis;0.000525794885365389;2726.01022064116;1.4333222314668974;curve;1000xd7149b1193444353afe47305dac878a9427e04e1533b4322075cc4b1170e2a7a
BAL;2024-11-01T08:42:46+00:00;arbitrum one;0.27650701635347746;1.68585822;0.4661516264071844;aura-finance;421610x5359eb472cbf3885aa3cccfd5d170fd58222cded071a5dfb84c698333e298554
AURA;2024-11-01T08:42:46+00:00;arbitrum one;0.274038768146432;0.27445;0.07520993991778828;aura-finance;421610x5359eb472cbf3885aa3cccfd5d170fd58222cded071a5dfb84c698333e298554
AURA;2024-11-01T08:42:46+00:00;arbitrum one;0.31351459540169674;0.27445;0.08604408070799567;aura-finance;421610x5359eb472cbf3885aa3cccfd5d170fd58222cded071a5dfb84c698333e298554
BAL;2024-11-02T13:05:43+00:00;arbitrum one;0.25222270021439064;1.67781068;0.4231819401581429;aura-finance;421610x0b287eb985202cbace3b4d3bc4fb07d8b405099ddafc0f66b06a1afde0460b50
AURA;2024-11-02T13:05:43+00:00;arbitrum one;0.22203550111041254;0.2779;0.06170366575858364;aura-finance;421610x0b287eb985202cbace3b4d3bc4fb07d8b405099ddafc0f66b06a1afde0460b50
AURA;2024-11-02T13:05:43+00:00;arbitrum one;0.8317619805818115;0.2779;0.23114665440368543;aura-finance;421610x0b287eb985202cbace3b4d3bc4fb07d8b405099ddafc0f66b06a1afde0460b50
BAL;2024-11-02T13:05:43+00:00;arbitrum one;0.2847543230055841;1.67781068;0.4777638443149388;aura-finance;421610x0b287eb985202cbace3b4d3bc4fb07d8b405099ddafc0f66b06a1afde0460b50
AURA;2024-11-02T13:05:43+00:00;arbitrum one;0.25067358627181086;0.2779;0.06966218962493624;aura-finance;421610x0b287eb985202cbace3b4d3bc4fb07d8b405099ddafc0f66b06a1afde0460b50
AURA;2024-11-02T13:05:43+00:00;arbitrum one;0.3438710527500369;0.2779;0.09556176555923525;aura-finance;421610x0b287eb985202cbace3b4d3bc4fb07d8b405099ddafc0f66b06a1afde0460b50
BAL;2024-11-02T13:06:00+00:00;gnosis;0.22723751278840587;1.665739126774355;0.37851841612253556;aura-finance;1000x43e2b6540bfe17d58406617a7e844f5501164f6f66da11fd202f82739234d9a2
AURA;2024-11-02T13:06:00+00:00;gnosis;0.2162678495426883;0.2515542449791;0.05440309560496455;aura-finance;1000x43e2b6540bfe17d58406617a7e844f5501164f6f66da11fd202f82739234d9a2
AURA;2024-11-02T13:06:00+00:00;gnosis;0.34572686970239963;0.2515542449791;0.08696906167697481;aura-finance;1000x43e2b6540bfe17d58406617a7e844f5501164f6f66da11fd202f82739234d9a2
BAL;2024-11-04T08:00:07+00:00;arbitrum one;0.28303468311815994;1.59781938;0.4522383018983548;aura-finance;421610x4aa4cc0185dd1b8475fd8145b73d903d2f70532b0f4c0f6784f68ff271206d2e
AURA;2024-11-04T08:00:07+00:00;arbitrum one;0.24225581231627702;0.24775;0.060018877501357634;aura-finance;421610x4aa4cc0185dd1b8475fd8145b73d903d2f70532b0f4c0f6784f68ff271206d2e
AURA;2024-11-04T08:00:07+00:00;arbitrum one;0.40961270096002983;0.24775;0.10148154666284738;aura-finance;421610x4aa4cc0185dd1b8475fd8145b73d903d2f70532b0f4c0f6784f68ff271206d2e
BAL;2024-11-04T08:00:07+00:00;arbitrum one;0.13565560238112667;1.59781938;0.21675315049013832;aura-finance;421610x4aa4cc0185dd1b8475fd8145b73d903d2f70532b0f4c0f6784f68ff271206d2e
AURA;2024-11-04T08:00:07+00:00;arbitrum one;0.11611071048976034;0.24775;0.028766428523838122;aura-finance;421610x4aa4cc0185dd1b8475fd8145b73d903d2f70532b0f4c0f6784f68ff271206d2e
AURA;2024-11-04T08:00:07+00:00;arbitrum one;0.17101947190672226;0.24775;0.04237007416489044;aura-finance;421610x4aa4cc0185dd1b8475fd8145b73d903d2f70532b0f4c0f6784f68ff271206d2e
wstETH;2024-11-04T08:44:50+00:00;gnosis;0.000905490944329813;2664.998909871425;2.413132379537399;curve;1000x196cf10cab29620ac8e5ef4e274f6e004c8295bc9821830f70a06cd1c7ae56e7
BAL;2024-11-05T21:52:59+00:00;arbitrum one;0.24323412743857997;1.59683768;0.3884054197558464;aura-finance;421610x4dc97ac2b9f4d1a62c321a4f3869a69dde5a223538cc4d0102788ef1400c641b
AURA;2024-11-05T21:52:59+00:00;arbitrum one;0.25436518016873033;0.2507;0.0637693506683007;aura-finance;421610x4dc97ac2b9f4d1a62c321a4f3869a69dde5a223538cc4d0102788ef1400c641b
AURA;2024-11-05T21:52:59+00:00;arbitrum one;0.35201264667687054;0.2507;0.08824957052189145;aura-finance;421610x4dc97ac2b9f4d1a62c321a4f3869a69dde5a223538cc4d0102788ef1400c641b
BAL;2024-11-05T21:52:59+00:00;arbitrum one;0.12014902292573391;1.59683768;0.19185848702299577;aura-finance;421610x4dc97ac2b9f4d1a62c321a4f3869a69dde5a223538cc4d0102788ef1400c641b
AURA;2024-11-05T21:52:59+00:00;arbitrum one;0.12564736776634472;0.2507;0.03149979509902262;aura-finance;421610x4dc97ac2b9f4d1a62c321a4f3869a69dde5a223538cc4d0102788ef1400c641b
AURA;2024-11-05T21:52:59+00:00;arbitrum one;0.1514705039098808;0.2507;0.037973655330207114;aura-finance;421610x4dc97ac2b9f4d1a62c321a4f3869a69dde5a223538cc4d0102788ef1400c641b
BAL;2024-11-06T09:17:15+00:00;gnosis;0.11505993377393538;1.77023962462242;0.20368365397305188;aura-finance;1000x9a64eb17a2bf6bf9b4bedb4ac8b170023ddf753b40f021b52170c814ecc0803c
AURA;2024-11-06T09:17:15+00:00;gnosis;0.1039146015668236;0.268263478948578;0.02787649252987145;aura-finance;1000x9a64eb17a2bf6bf9b4bedb4ac8b170023ddf753b40f021b52170c814ecc0803c
AURA;2024-11-06T09:17:15+00:00;gnosis;0.12470019309712531;0.268263478948578;0.03345250762579429;aura-finance;1000x9a64eb17a2bf6bf9b4bedb4ac8b170023ddf753b40f021b52170c814ecc0803c
BAL;2024-11-06T09:18:43+00:00;arbitrum one;0.5510686807915238;1.7639486;0.9720568279860554;aura-finance;421610x73cc15cf13eb11f87733d532e60048cbe07d72c639abf8eb299a15b43946fa42
AURA;2024-11-06T09:18:43+00:00;arbitrum one;0.5762870767806877;0.25745;0.14836510791718804;aura-finance;421610x73cc15cf13eb11f87733d532e60048cbe07d72c639abf8eb299a15b43946fa42
AURA;2024-11-06T09:18:43+00:00;arbitrum one;0.36166384516578254;0.25745;0.09311035693793071;aura-finance;421610x73cc15cf13eb11f87733d532e60048cbe07d72c639abf8eb299a15b43946fa42
wstETH;2024-11-06T17:32:10+00:00;gnosis;0.000713671274482557;2937.859074207875;2.096665629740079;curve;1000x1f5f2c257f88af771872ffcd37632d667395c39b4294508b7a22a7c9b9ecad23
BAL;2024-11-06T17:33:29+00:00;arbitrum one;0.22631339689627802;1.78375296;0.4036871916013907;aura-finance;421610x80603de85dda9e81fedda6ff33cb1d009bf069372d01ec08187e8ffe5d5a33d5
AURA;2024-11-06T17:33:29+00:00;arbitrum one;0.23667011114900155;0.2703;0.06397193104357513;aura-finance;421610x80603de85dda9e81fedda6ff33cb1d009bf069372d01ec08187e8ffe5d5a33d5
AURA;2024-11-06T17:33:29+00:00;arbitrum one;0.03494381686868762;0.2703;0.009445313699606264;aura-finance;421610x80603de85dda9e81fedda6ff33cb1d009bf069372d01ec08187e8ffe5d5a33d5
BAL;2024-11-08T08:08:26+00:00;arbitrum one;0.3491775439547196;1.84628618;0.6446816737699415;aura-finance;421610x0ea1452ce13d91e71494287c0397c50c0492bcc760227ec639214807db8402de
AURA;2024-11-08T08:08:26+00:00;arbitrum one;0.35111023181757417;0.2671;0.09378154291847407;aura-finance;421610x0ea1452ce13d91e71494287c0397c50c0492bcc760227ec639214807db8402de
AURA;2024-11-08T08:08:26+00:00;arbitrum one;0.5179728219376707;0.2671;0.13835054073955183;aura-finance;421610x0ea1452ce13d91e71494287c0397c50c0492bcc760227ec639214807db8402de
BAL;2024-11-08T08:08:26+00:00;arbitrum one;0.18481308998879303;1.84628618;0.3412178539294049;aura-finance;421610x0ea1452ce13d91e71494287c0397c50c0492bcc760227ec639214807db8402de
AURA;2024-11-08T08:08:26+00:00;arbitrum one;0.1858360252322012;0.2671;0.04963680233952094;aura-finance;421610x0ea1452ce13d91e71494287c0397c50c0492bcc760227ec639214807db8402de
AURA;2024-11-08T08:08:26+00:00;arbitrum one;0.23299175630456861;0.2671;0.06223209810895028;aura-finance;421610x0ea1452ce13d91e71494287c0397c50c0492bcc760227ec639214807db8402de
BAL;2024-11-19T07:42:55+00:00;arbitrum one;0.5104341073745114;2.1728008;1.1090716368506244;aura-finance;421610x8f42848a23161335dc226feca7f35ddbdba3d9c91fa252dda77c04d9ed9c9c82
AURA;2024-11-19T07:42:55+00:00;arbitrum one;0.4756091415234463;0.25805;0.12273093897012531;aura-finance;421610x8f42848a23161335dc226feca7f35ddbdba3d9c91fa252dda77c04d9ed9c9c82
AURA;2024-11-19T07:42:55+00:00;arbitrum one;0.028417467913610314;0.25805;0.0073331275951071416;aura-finance;421610x8f42848a23161335dc226feca7f35ddbdba3d9c91fa252dda77c04d9ed9c9c82
BAL;2024-11-20T08:46:15+00:00;arbitrum one;0.38270470958450437;2.13501296;0.817079514815953;aura-finance;421610x1cff1841c08c560edccd993101465c57c7c26cb16c529d3ff6a571e5cc5ae679
AURA;2024-11-20T08:46:15+00:00;arbitrum one;0.33617587755769535;0.2575;0.08656528847110656;aura-finance;421610x1cff1841c08c560edccd993101465c57c7c26cb16c529d3ff6a571e5cc5ae679
AURA;2024-11-20T08:46:15+00:00;arbitrum one;0.031075471846983192;0.2575;0.008001934000598173;aura-finance;421610x1cff1841c08c560edccd993101465c57c7c26cb16c529d3ff6a571e5cc5ae679
wstETH;2024-11-20T08:52:25+00:00;gnosis;0.001424475845678959;3513.97861071731;5.005577653199314;curve;1000xe8a09f1f0b931f6e830b689e4caa1418c2e6bc9dc83c0f2997d4ab267c47d3f1
BAL;2024-11-21T15:38:23+00:00;arbitrum one;1.519621995947338;2.23260102;3.392709618166463;aura-finance;421610x18d2a95a1c0f616c878178eccae006a1b24df48ea6307ee6e972e9741780a14b
AURA;2024-11-21T15:38:23+00:00;arbitrum one;1.3348679680430502;0.26775;0.3574108984435267;aura-finance;421610x18d2a95a1c0f616c878178eccae006a1b24df48ea6307ee6e972e9741780a14b
AURA;2024-11-21T15:38:23+00:00;arbitrum one;2.6098739658055394;0.26775;0.6987937543444332;aura-finance;421610x18d2a95a1c0f616c878178eccae006a1b24df48ea6307ee6e972e9741780a14b
BAL;2024-11-21T15:38:23+00:00;arbitrum one;0.9490750004831833;2.23260102;2.1189058141352555;aura-finance;421610x18d2a95a1c0f616c878178eccae006a1b24df48ea6307ee6e972e9741780a14b
AURA;2024-11-21T15:38:23+00:00;arbitrum one;0.8336874701696193;0.26775;0.22321982013791555;aura-finance;421610x18d2a95a1c0f616c878178eccae006a1b24df48ea6307ee6e972e9741780a14b
AURA;2024-11-21T15:38:23+00:00;arbitrum one;1.2440064677664704;0.26775;0.33308273174447245;aura-finance;421610x18d2a95a1c0f616c878178eccae006a1b24df48ea6307ee6e972e9741780a14b
BAL;2024-11-21T15:38:55+00:00;gnosis;0.5791866387514056;2.246199280361405;1.3009686111583483;aura-finance;1000x73dce5dea9969329ef5762fa503784ae15e28912a849d081ed02fa998ad105f7
AURA;2024-11-21T15:38:55+00:00;gnosis;0.5792734539232827;0.26981843686607;0.15629865785558955;aura-finance;1000x73dce5dea9969329ef5762fa503784ae15e28912a849d081ed02fa998ad105f7
AURA;2024-11-21T15:38:55+00:00;gnosis;0.7950103941914819;0.26981843686607;0.21450846185302377;aura-finance;1000x73dce5dea9969329ef5762fa503784ae15e28912a849d081ed02fa998ad105f7
BAL;2024-11-23T18:17:25+00:00;arbitrum one;0.20099322264493238;2.41781148;0.4859637211131135;aura-finance;421610x8a265e0cc1f30f1f59a03ad851dd5152434776b2eeba276e2c94b4080fe3dc5c
AURA;2024-11-23T18:17:25+00:00;arbitrum one;0.21925743348029705;0.3012;0.06604033896426548;aura-finance;421610x8a265e0cc1f30f1f59a03ad851dd5152434776b2eeba276e2c94b4080fe3dc5c
AURA;2024-11-23T18:17:25+00:00;arbitrum one;0.37205060809455553;0.3012;0.11206164315808012;aura-finance;421610x8a265e0cc1f30f1f59a03ad851dd5152434776b2eeba276e2c94b4080fe3dc5c
BAL;2024-11-23T18:17:25+00:00;arbitrum one;0.13086076452568937;2.41781148;0.3163966587517885;aura-finance;421610x8a265e0cc1f30f1f59a03ad851dd5152434776b2eeba276e2c94b4080fe3dc5c
AURA;2024-11-23T18:17:25+00:00;arbitrum one;0.14275205400263066;0.3012;0.042996918665592354;aura-finance;421610x8a265e0cc1f30f1f59a03ad851dd5152434776b2eeba276e2c94b4080fe3dc5c
AURA;2024-11-23T18:17:25+00:00;arbitrum one;0.16592245719877685;0.3012;0.049975844108271585;aura-finance;421610x8a265e0cc1f30f1f59a03ad851dd5152434776b2eeba276e2c94b4080fe3dc5c
BAL;2024-11-25T07:15:27+00:00;arbitrum one;0.17194699674818442;2.49049854;0.428233744358738;aura-finance;421610xe48de61ead9ddd989090c2ee5b2467dd522a9abd582300154b7035174a0b9089
AURA;2024-11-25T07:15:27+00:00;arbitrum one;0.17024835856527454;0.31495;0.05361972053013322;aura-finance;421610xe48de61ead9ddd989090c2ee5b2467dd522a9abd582300154b7035174a0b9089
AURA;2024-11-25T07:15:27+00:00;arbitrum one;0.29387551359661274;0.31495;0.09255609300725318;aura-finance;421610xe48de61ead9ddd989090c2ee5b2467dd522a9abd582300154b7035174a0b9089
BAL;2024-11-25T07:15:27+00:00;arbitrum one;0.1179099676365747;2.49049854;0.29365460225033657;aura-finance;421610xe48de61ead9ddd989090c2ee5b2467dd522a9abd582300154b7035174a0b9089
AURA;2024-11-25T07:15:27+00:00;arbitrum one;0.11674515303113864;0.31495;0.03676888594715711;aura-finance;421610xe48de61ead9ddd989090c2ee5b2467dd522a9abd582300154b7035174a0b9089
AURA;2024-11-25T07:15:27+00:00;arbitrum one;0.1425609099456381;0.31495;0.04489955858737872;aura-finance;421610xe48de61ead9ddd989090c2ee5b2467dd522a9abd582300154b7035174a0b9089
BAL;2024-11-26T12:04:30+00:00;gnosis;0.1893348868684646;2.333762803161965;0.44186271631450147;aura-finance;1000x2726519fa2af2a37d76857718c68770e6366d2276e99e551bc7e78b840eb9b55
AURA;2024-11-26T12:04:30+00:00;gnosis;0.17770842886075597;0.53328067657564;0.09476847117605794;aura-finance;1000x2726519fa2af2a37d76857718c68770e6366d2276e99e551bc7e78b840eb9b55
AURA;2024-11-26T12:04:30+00:00;gnosis;0.22346534312766259;0.53328067657564;0.11916974937432744;aura-finance;1000x2726519fa2af2a37d76857718c68770e6366d2276e99e551bc7e78b840eb9b55
BAL;2024-11-27T08:17:02+00:00;arbitrum one;0.22536962225780782;2.51217384;0.5661676693667466;aura-finance;421610xb05951295d91920688f1e930386116f17468240837a602dd9a34f5b0df845988
AURA;2024-11-27T08:17:02+00:00;arbitrum one;0.21247322675681737;0.29025;0.06167035406616624;aura-finance;421610xb05951295d91920688f1e930386116f17468240837a602dd9a34f5b0df845988
AURA;2024-11-27T08:17:02+00:00;arbitrum one;0.3851804029301094;0.29025;0.11179861195046426;aura-finance;421610xb05951295d91920688f1e930386116f17468240837a602dd9a34f5b0df845988
BAL;2024-11-27T08:17:02+00:00;arbitrum one;0.16142475987023164;2.51217384;0.4055270588742777;aura-finance;421610xb05951295d91920688f1e930386116f17468240837a602dd9a34f5b0df845988
AURA;2024-11-27T08:17:02+00:00;arbitrum one;0.15218750097933514;0.29025;0.044172422159252024;aura-finance;421610xb05951295d91920688f1e930386116f17468240837a602dd9a34f5b0df845988
AURA;2024-11-27T08:17:02+00:00;arbitrum one;0.19517315724983667;0.29025;0.05664900889176509;aura-finance;421610xb05951295d91920688f1e930386116f17468240837a602dd9a34f5b0df845988
BAL;2024-11-28T19:21:47+00:00;arbitrum one;0.15326254917976556;2.57752912;0.39503868351627786;aura-finance;421610xaaf2204f2037a6bf47e9f509a378706f9c53d3e0f11636214664ed2698c7e3e8
AURA;2024-11-28T19:21:47+00:00;arbitrum one;0.14112552058543895;0.313948383593324;0.04430612907156493;aura-finance;421610xaaf2204f2037a6bf47e9f509a378706f9c53d3e0f11636214664ed2698c7e3e8
AURA;2024-11-28T19:21:47+00:00;arbitrum one;0.2619418263018037;0.313948383593324;0.0822362129629345;aura-finance;421610xaaf2204f2037a6bf47e9f509a378706f9c53d3e0f11636214664ed2698c7e3e8
BAL;2024-11-28T19:21:47+00:00;arbitrum one;0.11396479178801876;2.57752912;0.29374756948835523;aura-finance;421610xaaf2204f2037a6bf47e9f509a378706f9c53d3e0f11636214664ed2698c7e3e8
AURA;2024-11-28T19:21:47+00:00;arbitrum one;0.10493979550497196;0.313948383593324;0.03294567917339991;aura-finance;421610xaaf2204f2037a6bf47e9f509a378706f9c53d3e0f11636214664ed2698c7e3e8
AURA;2024-11-28T19:21:47+00:00;arbitrum one;0.13779093273218299;0.313948383593324;0.04325924060508529;aura-finance;421610xaaf2204f2037a6bf47e9f509a378706f9c53d3e0f11636214664ed2698c7e3e8
wstETH;2024-11-29T15:14:55+00:00;gnosis;0.001138713510668588;4077.970903783225;4.643640564251351;curve;1000xa0d852ce1d838918523169a290dfa9ebc67e2ef0c2e27077aa96ca56ab6beca4
wstETH;2024-11-29T15:16:00+00:00;gnosis;0.000040332013867146;4077.970903783225;0.16447277904120294;curve;1000x73b1134bdd62e29c1ff2e781e3da0799abb138c2eadb0e6ca2c83ff5e3a4298d
BAL;2024-11-30T18:13:52+00:00;arbitrum one;0.16396345832123219;2.75146611;0.4511398988492678;aura-finance;421610x0afbd22b00e987c61027dbafd5878b76117d57e8e7b7cf920277cd1c770bad58
AURA;2024-11-30T18:13:52+00:00;arbitrum one;0.1801082208834983;0.313888115230027;0.05653382999055466;aura-finance;421610x0afbd22b00e987c61027dbafd5878b76117d57e8e7b7cf920277cd1c770bad58
AURA;2024-11-30T18:13:52+00:00;arbitrum one;0.2386961028199103;0.313888115230027;0.07492386982689438;aura-finance;421610x0afbd22b00e987c61027dbafd5878b76117d57e8e7b7cf920277cd1c770bad58
BAL;2024-11-30T18:13:52+00:00;arbitrum one;0.14494534202812515;2.75146611;0.398812196392745;aura-finance;421610x0afbd22b00e987c61027dbafd5878b76117d57e8e7b7cf920277cd1c770bad58
AURA;2024-11-30T18:13:52+00:00;arbitrum one;0.15921747409651482;0.313888115230027;0.049976472855840684;aura-finance;421610x0afbd22b00e987c61027dbafd5878b76117d57e8e7b7cf920277cd1c770bad58
AURA;2024-11-30T18:13:52+00:00;arbitrum one;0.17524845664957678;0.313888115230027;0.055008407754706744;aura-finance;421610x0afbd22b00e987c61027dbafd5878b76117d57e8e7b7cf920277cd1c770bad58
BAL;2024-11-30T18:14:06+00:00;arbitrum one;2.590608674138e-6;2.75146611;7.127971971162741e-6;aura-finance;421610xb7999140830b8d09f9532a71187b787d72eac62fc549415f83ed8dc89f4d998b
AURA;2024-11-30T18:14:06+00:00;arbitrum one;2.845694547319e-6;0.313888115230027;8.932296979783258e-7;aura-finance;421610xb7999140830b8d09f9532a71187b787d72eac62fc549415f83ed8dc89f4d998b
AURA;2024-11-30T18:14:06+00:00;arbitrum one;2.876178741504e-6;0.313888115230027;9.027983242353616e-7;aura-finance;421610xb7999140830b8d09f9532a71187b787d72eac62fc549415f83ed8dc89f4d998b
BAL;2024-11-30T18:14:30+00:00;gnosis;0.15990696391510256;2.749068500462325;0.4395951975035741;aura-finance;1000x34212da2989451d14670c19f3690d92a9a5821370c7eb4d061d8485a9b1613cb
AURA;2024-11-30T18:14:30+00:00;gnosis;0.14204827102286188;0.313888115230027;0.04458726406305018;aura-finance;1000x34212da2989451d14670c19f3690d92a9a5821370c7eb4d061d8485a9b1613cb
AURA;2024-11-30T18:14:30+00:00;gnosis;0.20753597438022486;0.313888115230027;0.06514307584063594;aura-finance;1000x34212da2989451d14670c19f3690d92a9a5821370c7eb4d061d8485a9b1613cb
